[
	[1,0,0,23,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,64,34,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1],
	[1,0,0,0,46,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,14,36,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1],
	[1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,73,0,0,1],
	[1,0,0,80,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,65,0,0,0,6,0,0,66,0,0,0,0,1,1,1,1,1,1,1,0,42,0,0,0,1],
	[1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1],
	[1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,19,0,0,1],
	[1,0,0,0,0,79,0,0,45,0,0,0,0,0,8,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],
	[1,1,0,0,0,0,22,0,0,0,0,0,0,78,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1],
	[1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,74,0,0,0,0,1],
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1],
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1],
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
]
